"ANNEE","C_REGION","L_REGION","C_DEPT","N_DEPT","C_TYP_REG_DECHET","L_TYP_REG_DECHET","TONNAGE_T","VA_POPANNEE","RATIO_KG_HAB"
"2013","44","Grand Est","51","Marne","08B","Emballages, journaux-magazines",29112.89,569999,51.08
"2013","44","Grand Est","51","Marne","08C","Verre",22001.13,569999,38.6
"2013","44","Grand Est","51","Marne","08D","Déchets de produits alimentaires",447.94,569999,0.79
"2013","44","Grand Est","52","Haute-Marne","08A","Ordures ménagères résiduelles",44721.81,181521,246.37
"2013","44","Grand Est","52","Haute-Marne","08B","Emballages, journaux-magazines",8113.53,181521,44.7
"2013","44","Grand Est","52","Haute-Marne","08C","Verre",6778.2,181521,37.34
"2013","44","Grand Est","54","Meurthe-et-Moselle","08A","Ordures ménagères résiduelles",192676.14,731004,263.58
"2013","44","Grand Est","54","Meurthe-et-Moselle","08B","Emballages, journaux-magazines",32674.61,731004,44.7
"2013","44","Grand Est","54","Meurthe-et-Moselle","08C","Verre",20003.52,731004,27.36
"2013","44","Grand Est","55","Meuse","08A","Ordures ménagères résiduelles",46357.1,192094,241.33
"2013","44","Grand Est","55","Meuse","08B","Emballages, journaux-magazines",8426.84,192094,43.87
"2013","44","Grand Est","55","Meuse","08C","Verre",6521.45,192094,33.95
"2013","44","Grand Est","57","Moselle","08A","Ordures ménagères résiduelles",261883.76,1046873,250.16
"2013","44","Grand Est","57","Moselle","08B","Emballages, journaux-magazines",61864.85,1046873,59.09
"2013","44","Grand Est","57","Moselle","08C","Verre",31962.04,1046873,30.53
"2013","44","Grand Est","57","Moselle","08D","Déchets de produits alimentaires",16522.73,1046873,15.78
"2013","44","Grand Est","67","Bas-Rhin","08A","Ordures ménagères résiduelles",235667.62,1109460,212.42
"2013","44","Grand Est","67","Bas-Rhin","08B","Emballages, journaux-magazines",62318.77,1109460,56.17
"2013","44","Grand Est","67","Bas-Rhin","08C","Verre",37754.04,1109460,34.03
"2013","44","Grand Est","67","Bas-Rhin","08D","Déchets de produits alimentaires",1368.98,1109460,1.23
"2013","44","Grand Est","68","Haut-Rhin","08A","Ordures ménagères résiduelles",159735.15,758723,210.53
"2013","44","Grand Est","68","Haut-Rhin","08B","Emballages, journaux-magazines",41386.41,758723,54.55
"2013","44","Grand Est","68","Haut-Rhin","08C","Verre",28369.58,758723,37.39
"2013","44","Grand Est","68","Haut-Rhin","08D","Déchets de produits alimentaires",7278.88,758723,9.59
"2013","44","Grand Est","88","Vosges","08A","Ordures ménagères résiduelles",89693.67,375226,239.04
"2013","44","Grand Est","88","Vosges","08B","Emballages, journaux-magazines",19833.57,375226,52.86
"2013","44","Grand Est","88","Vosges","08C","Verre",15023.61,375226,40.04
"2013","32","Hauts-de-France","02","Aisne","08A","Ordures ménagères résiduelles",132392.64,540067,245.14
"2013","32","Hauts-de-France","02","Aisne","08B","Emballages, journaux-magazines",29017.69,540067,53.73
"2013","32","Hauts-de-France","02","Aisne","08C","Verre",20068.16,540067,37.16
"2013","32","Hauts-de-France","59","Nord","08A","Ordures ménagères résiduelles",650803.8,2595536,250.74
"2013","32","Hauts-de-France","59","Nord","08B","Emballages, journaux-magazines",209018.42,2595536,80.53
"2013","32","Hauts-de-France","59","Nord","08C","Verre",52968.86,2595536,20.41
"2013","32","Hauts-de-France","59","Nord","08D","Déchets de produits alimentaires",12334.98,2595536,4.75
"2013","32","Hauts-de-France","60","Oise","08A","Ordures ménagères résiduelles",212453.02,815400,260.55
"2013","32","Hauts-de-France","60","Oise","08B","Emballages, journaux-magazines",41753.74,815400,51.21
"2013","32","Hauts-de-France","60","Oise","08C","Verre",22229.08,815400,27.26
"2013","32","Hauts-de-France","62","Pas-de-Calais","08A","Ordures ménagères résiduelles",417564.43,1465205,284.99
"2013","32","Hauts-de-France","62","Pas-de-Calais","08B","Emballages, journaux-magazines",90297.23,1465205,61.63
"2013","32","Hauts-de-France","62","Pas-de-Calais","08C","Verre",63117.42,1465205,43.08
"2013","32","Hauts-de-France","62","Pas-de-Calais","08D","Déchets de produits alimentaires",4969.12,1465205,3.39
"2013","32","Hauts-de-France","80","Somme","08A","Ordures ménagères résiduelles",158717.11,571675,277.64
"2013","32","Hauts-de-France","80","Somme","08B","Emballages, journaux-magazines",23483.39,571675,41.08
"2013","32","Hauts-de-France","80","Somme","08C","Verre",21026.57,571675,36.78
"2013","32","Hauts-de-France","80","Somme","08D","Déchets de produits alimentaires",1161.55,571675,2.03
"2013","11","Ile-de-France","75","Paris","08A","Ordures ménagères résiduelles",803409,2229621,360.33
"2013","11","Ile-de-France","75","Paris","08B","Emballages, journaux-magazines",77869.7,2229621,34.93
"2013","11","Ile-de-France","75","Paris","08C","Verre",66890,2229621,30
"2013","11","Ile-de-France","77","Seine-et-Marne","08A","Ordures ménagères résiduelles",395256.66,1365200,289.52
"2013","11","Ile-de-France","77","Seine-et-Marne","08B","Emballages, journaux-magazines",52357.94,1365200,38.35
"2013","11","Ile-de-France","77","Seine-et-Marne","08C","Verre",29730.8,1365200,21.78
"2013","11","Ile-de-France","78","Yvelines","08A","Ordures ménagères résiduelles",361262.85,1418484,254.68
"2013","11","Ile-de-France","78","Yvelines","08B","Emballages, journaux-magazines",56791.3,1418484,40.04
"2013","11","Ile-de-France","78","Yvelines","08C","Verre",32939.3,1418484,23.22
"2013","11","Ile-de-France","91","Essonne","08A","Ordures ménagères résiduelles",322783.15,1253931,257.42
"2013","11","Ile-de-France","91","Essonne","08B","Emballages, journaux-magazines",51750.31,1253931,41.27
"2013","11","Ile-de-France","91","Essonne","08C","Verre",25115.58,1253931,20.03
"2013","11","Ile-de-France","92","Hauts-de-seine","08A","Ordures ménagères résiduelles",442632.65,1591403,278.14
"2013","11","Ile-de-France","92","Hauts-de-seine","08B","Emballages, journaux-magazines",52917.16,1591403,33.25
"2013","11","Ile-de-France","92","Hauts-de-seine","08C","Verre",27799.29,1591403,17.47
"2013","11","Ile-de-France","93","Seine-Saint-Denis","08A","Ordures ménagères résiduelles",500226.49,1552482,322.21
"2013","11","Ile-de-France","93","Seine-Saint-Denis","08B","Emballages, journaux-magazines",37083.8,1552482,23.89
"2013","11","Ile-de-France","93","Seine-Saint-Denis","08C","Verre",15594.3,1552482,10.04
"2013","11","Ile-de-France","94","Val-de-Marne","08A","Ordures ménagères résiduelles",370453.41,1354005,273.6
"2013","11","Ile-de-France","94","Val-de-Marne","08B","Emballages, journaux-magazines",45080.06,1354005,33.29
"2013","11","Ile-de-France","94","Val-de-Marne","08C","Verre",21275.46,1354005,15.71
"2013","11","Ile-de-France","95","Val-d'Oise","08A","Ordures ménagères résiduelles",349444.99,1194681,292.5
"2013","11","Ile-de-France","95","Val-d'Oise","08B","Emballages, journaux-magazines",40189.27,1194681,33.64
"2013","11","Ile-de-France","95","Val-d'Oise","08C","Verre",21011.76,1194681,17.59
"2013","28","Normandie","14","Calvados","08A","Ordures ménagères résiduelles",189068.63,689945,274.03
"2013","28","Normandie","14","Calvados","08B","Emballages, journaux-magazines",37642.62,689945,54.56
"2013","28","Normandie","14","Calvados","08C","Verre",23862.81,689945,34.59
"2013","28","Normandie","27","Eure","08A","Ordures ménagères résiduelles",158313.78,595043,266.05
"2013","28","Normandie","27","Eure","08B","Emballages, journaux-magazines",25897.65,595043,43.52
"2013","28","Normandie","27","Eure","08C","Verre",17390.68,595043,29.23
"2013","28","Normandie","50","Manche","08A","Ordures ménagères résiduelles",116635.24,499919,233.31
"2013","28","Normandie","50","Manche","08B","Emballages, journaux-magazines",31415.79,499919,62.84
"2013","28","Normandie","50","Manche","08C","Verre",22425.99,499919,44.86
"2013","28","Normandie","61","Orne","08A","Ordures ménagères résiduelles",72201.39,288848,249.96
"2013","28","Normandie","61","Orne","08B","Emballages, journaux-magazines",12804.39,288848,44.33
"2013","28","Normandie","61","Orne","08C","Verre",9049.12,288848,31.33
"2013","28","Normandie","76","Seine-Maritime","08A","Ordures ménagères résiduelles",355628.7,1254609,283.46
"2013","28","Normandie","76","Seine-Maritime","08B","Emballages, journaux-magazines",51918.78,1254609,41.38
"2013","28","Normandie","76","Seine-Maritime","08C","Verre",33583.15,1254609,26.77
"2013","75","Nouvelle-Aquitaine","16","Charente","08A","Ordures ménagères résiduelles",74412.78,353482,210.51
"2013","75","Nouvelle-Aquitaine","16","Charente","08B","Emballages, journaux-magazines",21502.79,353482,60.83
"2013","75","Nouvelle-Aquitaine","16","Charente","08C","Verre",11758.12,353482,33.26
"2013","75","Nouvelle-Aquitaine","16","Charente","08D","Déchets de produits alimentaires",350,353482,0.99
"2013","75","Nouvelle-Aquitaine","17","Charente-Maritime","08A","Ordures ménagères résiduelles",183498.4,633417,289.7
"2013","75","Nouvelle-Aquitaine","17","Charente-Maritime","08B","Emballages, journaux-magazines",41976.47,633417,66.27
"2013","75","Nouvelle-Aquitaine","17","Charente-Maritime","08C","Verre",27367.17,633417,43.21
"2013","75","Nouvelle-Aquitaine","19","Corrèze","08A","Ordures ménagères résiduelles",61135.55,240781,253.91
"2013","75","Nouvelle-Aquitaine","19","Corrèze","08B","Emballages, journaux-magazines",9954.13,240781,41.34
"2013","75","Nouvelle-Aquitaine","19","Corrèze","08C","Verre",7108.45,240781,29.52
"2013","75","Nouvelle-Aquitaine","23","Creuse","08A","Ordures ménagères résiduelles",29101.67,120872,240.76
"2013","75","Nouvelle-Aquitaine","23","Creuse","08B","Emballages, journaux-magazines",6475.49,120872,53.57
"2013","75","Nouvelle-Aquitaine","23","Creuse","08C","Verre",4248.58,120872,35.15
"2013","75","Nouvelle-Aquitaine","24","Dordogne","08A","Ordures ménagères résiduelles",104547.11,416909,250.77
"2013","75","Nouvelle-Aquitaine","24","Dordogne","08B","Emballages, journaux-magazines",22309.33,416909,53.51
"2013","75","Nouvelle-Aquitaine","24","Dordogne","08C","Verre",15468.15,416909,37.1
"2013","75","Nouvelle-Aquitaine","24","Dordogne","08D","Déchets de produits alimentaires",31.18,416909,0.07
"2013","75","Nouvelle-Aquitaine","33","Gironde","08A","Ordures ménagères résiduelles",369169.4,1505517,245.21
"2013","75","Nouvelle-Aquitaine","33","Gironde","08B","Emballages, journaux-magazines",84370.88,1505517,56.04
"2013","75","Nouvelle-Aquitaine","33","Gironde","08C","Verre",44856.64,1505517,29.79
"2013","75","Nouvelle-Aquitaine","33","Gironde","08D","Déchets de produits alimentaires",1300.82,1505517,0.86
"2013","75","Nouvelle-Aquitaine","40","Landes","08A","Ordures ménagères résiduelles",122977.44,397226,309.59
"2013","75","Nouvelle-Aquitaine","40","Landes","08B","Emballages, journaux-magazines",18884.02,397226,47.54
"2013","75","Nouvelle-Aquitaine","40","Landes","08C","Verre",13559.82,397226,34.14
"2013","75","Nouvelle-Aquitaine","40","Landes","08D","Déchets de produits alimentaires",188,397226,0.47
"2013","75","Nouvelle-Aquitaine","47","Lot-et-Garonne","08A","Ordures ménagères résiduelles",87187.68,333180,261.68
"2013","75","Nouvelle-Aquitaine","47","Lot-et-Garonne","08B","Emballages, journaux-magazines",14917.59,333180,44.77
"2013","75","Nouvelle-Aquitaine","47","Lot-et-Garonne","08C","Verre",9287.17,333180,27.87
"2013","75","Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","08A","Ordures ménagères résiduelles",173909.84,664057,261.89
"2013","75","Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","08B","Emballages, journaux-magazines",32710,664057,49.26
"2013","75","Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","08C","Verre",21690.78,664057,32.66
"2013","75","Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","08D","Déchets de produits alimentaires",300,664057,0.45
"2013","75","Nouvelle-Aquitaine","79","Deux-Sèvres","08A","Ordures ménagères résiduelles",73638.75,371632,198.15
"2013","75","Nouvelle-Aquitaine","79","Deux-Sèvres","08B","Emballages, journaux-magazines",17631.6,371632,47.44
"2013","75","Nouvelle-Aquitaine","79","Deux-Sèvres","08C","Verre",13017.55,371632,35.03
"2013","75","Nouvelle-Aquitaine","79","Deux-Sèvres","08D","Déchets de produits alimentaires",268.7,371632,0.72
"2013","75","Nouvelle-Aquitaine","86","Vienne","08A","Ordures ménagères résiduelles",93064.8,431248,215.8
"2013","75","Nouvelle-Aquitaine","86","Vienne","08B","Emballages, journaux-magazines",21855.51,431248,50.68
"2013","75","Nouvelle-Aquitaine","86","Vienne","08C","Verre",14470.56,431248,33.56
"2013","75","Nouvelle-Aquitaine","87","Haute-Vienne","08A","Ordures ménagères résiduelles",87903.54,375856,233.88
"2013","75","Nouvelle-Aquitaine","87","Haute-Vienne","08B","Emballages, journaux-magazines",19682.12,375856,52.37
"2013","75","Nouvelle-Aquitaine","87","Haute-Vienne","08C","Verre",10922.7,375856,29.06
"2013","76","Occitanie","09","Ariège","08A","Ordures ménagères résiduelles",45726,152684,299.48
"2013","76","Occitanie","09","Ariège","08B","Emballages, journaux-magazines",7408.78,152684,48.52
"2013","76","Occitanie","09","Ariège","08C","Verre",4722.89,152684,30.93
"2013","76","Occitanie","11","Aude","08A","Ordures ménagères résiduelles",129901.34,364877,356.01
"2013","76","Occitanie","11","Aude","08B","Emballages, journaux-magazines",14368.04,364877,39.38
"2013","76","Occitanie","11","Aude","08C","Verre",10298.72,364877,28.23
"2013","76","Occitanie","11","Aude","08D","Déchets de produits alimentaires",33,364877,0.09
"2013","76","Occitanie","12","Aveyron","08A","Ordures ménagères résiduelles",62816.37,277740,226.17
"2013","76","Occitanie","12","Aveyron","08B","Emballages, journaux-magazines",14792.51,277740,53.26
"2013","76","Occitanie","12","Aveyron","08C","Verre",7754.84,277740,27.92
"2013","76","Occitanie","30","Gard","08A","Ordures ménagères résiduelles",209073.08,733201,285.15
"2013","76","Occitanie","30","Gard","08B","Emballages, journaux-magazines",32164.63,733201,43.87
"2013","76","Occitanie","30","Gard","08C","Verre",18384.04,733201,25.07
"2013","76","Occitanie","31","Haute-Garonne","08A","Ordures ménagères résiduelles",354758.12,1298562,273.19
"2013","76","Occitanie","31","Haute-Garonne","08B","Emballages, journaux-magazines",56522.64,1298562,43.53
"2013","76","Occitanie","31","Haute-Garonne","08C","Verre",32923.13,1298562,25.35
"2013","76","Occitanie","32","Gers","08A","Ordures ménagères résiduelles",45880.3,190276,241.12
"2013","76","Occitanie","32","Gers","08B","Emballages, journaux-magazines",9662.17,190276,50.78
"2013","76","Occitanie","32","Gers","08C","Verre",6373.55,190276,33.5
"2013","76","Occitanie","34","Hérault","08A","Ordures ménagères résiduelles",339976.53,1092331,311.24
"2013","76","Occitanie","34","Hérault","08B","Emballages, journaux-magazines",70658.26,1092331,64.69
"2013","76","Occitanie","34","Hérault","08C","Verre",30078.09,1092331,27.54
"2013","76","Occitanie","34","Hérault","08D","Déchets de produits alimentaires",8293,1092331,7.59
"2013","76","Occitanie","46","Lot","08A","Ordures ménagères résiduelles",40946.18,173758,235.65
"2013","76","Occitanie","46","Lot","08B","Emballages, journaux-magazines",15157.07,173758,87.23
"2013","76","Occitanie","46","Lot","08C","Verre",6752.73,173758,38.86
"2013","76","Occitanie","48","Lozère","08A","Ordures ménagères résiduelles",21414.68,76607,279.54
"2013","76","Occitanie","48","Lozère","08B","Emballages, journaux-magazines",2657.53,76607,34.69
"2013","76","Occitanie","48","Lozère","08C","Verre",2420.95,76607,31.6
"2013","76","Occitanie","65","Hautes-Pyrénées","08A","Ordures ménagères résiduelles",70191.27,228868,306.69
"2013","76","Occitanie","65","Hautes-Pyrénées","08B","Emballages, journaux-magazines",11319.73,228868,49.46
"2013","76","Occitanie","65","Hautes-Pyrénées","08C","Verre",6780.48,228868,29.63
"2013","76","Occitanie","66","Pyrénées-Orientales","08A","Ordures ménagères résiduelles",165511.1,462705,357.7
"2013","76","Occitanie","66","Pyrénées-Orientales","08B","Emballages, journaux-magazines",30487.84,462705,65.89
"2013","76","Occitanie","66","Pyrénées-Orientales","08C","Verre",14619.66,462705,31.6
"2013","76","Occitanie","81","Tarn","08A","Ordures ménagères résiduelles",93135.89,381927,243.86
"2013","76","Occitanie","81","Tarn","08B","Emballages, journaux-magazines",21567.53,381927,56.47
"2013","76","Occitanie","81","Tarn","08C","Verre",10639.13,381927,27.86
"2013","76","Occitanie","82","Tarn-et-Garonne","08A","Ordures ménagères résiduelles",64067.16,250342,255.92
"2013","76","Occitanie","82","Tarn-et-Garonne","08B","Emballages, journaux-magazines",15438.12,250342,61.67
"2013","76","Occitanie","82","Tarn-et-Garonne","08C","Verre",6971.59,250342,27.85
"2013","52","Pays de la Loire","44","Loire-Atlantique","08A","Ordures ménagères résiduelles",279162.36,1328620,210.11
"2013","52","Pays de la Loire","44","Loire-Atlantique","08B","Emballages, journaux-magazines",61141.17,1328620,46.02
"2013","52","Pays de la Loire","44","Loire-Atlantique","08C","Verre",48159.98,1328620,36.25
"2013","52","Pays de la Loire","49","Maine-et-Loire","08A","Ordures ménagères résiduelles",133408.44,800191,166.72
"2013","52","Pays de la Loire","49","Maine-et-Loire","08B","Emballages, journaux-magazines",44855.38,800191,56.06
"2013","52","Pays de la Loire","49","Maine-et-Loire","08C","Verre",30260.11,800191,37.82
"2013","52","Pays de la Loire","49","Maine-et-Loire","08D","Déchets de produits alimentaires",137,800191,0.17
"2013","52","Pays de la Loire","53","Mayenne","08A","Ordures ménagères résiduelles",58812.56,307500,191.26
